#chr	strand	start	end	annotation
1	*	18078548	18078909	enhancer
1	*	18079047	18079369	enhancer
1	*	18101310	18101447	enhancer
1	*	18110501	18110852	enhancer
1	*	18122814	18123254	enhancer
1	*	18126345	18126598	enhancer
1	*	18165601	18166294	enhancer
1	*	18195671	18196071	enhancer
1	*	18206935	18207129	enhancer
1	*	18211203	18211487	enhancer
1	*	18211859	18212184	enhancer
1	*	18212679	18213208	enhancer
1	*	18298242	18298556	enhancer
1	*	18323194	18324443	enhancer
1	*	18340025	18340349	enhancer
1	*	18344319	18344803	enhancer
1	*	18364304	18365132	enhancer
1	*	18410468	18410744	enhancer
1	*	18414578	18414731	enhancer
1	*	18419910	18420353	enhancer
1	*	18427943	18428514	enhancer
1	*	18431806	18432210	enhancer
1	*	18432442	18433263	enhancer
1	*	18448988	18449162	enhancer
1	*	18454505	18454792	enhancer
1	*	18543596	18544307	enhancer
1	*	18549515	18549760	enhancer
1	*	18557648	18558186	enhancer
1	*	18735229	18735866	enhancer
1	*	18756326	18756619	enhancer
1	*	18761003	18761160	enhancer
1	*	18761691	18761890	enhancer
1	*	18762345	18762779	enhancer
1	*	18805362	18805618	enhancer
1	*	18872975	18873713	enhancer
1	*	18886176	18886677	enhancer
1	*	18951839	18952334	enhancer
1	*	18960799	18961204	enhancer
1	*	18973601	18974122	enhancer
1	*	19014067	19014396	enhancer
1	*	19052343	19053083	enhancer
1	*	19170510	19171407	enhancer
1	*	19174633	19176226	enhancer
1	*	19197258	19197543	enhancer
1	*	19302505	19303520	enhancer
1	*	19307866	19308210	enhancer
1	*	19320303	19320677	enhancer
1	*	19380717	19381074	enhancer
1	*	19400296	19400400	enhancer
1	*	19404651	19404904	enhancer
1	*	19420015	19420283	enhancer
1	*	19427902	19428120	enhancer
1	*	19429517	19429758	enhancer
1	*	19431909	19432109	enhancer
1	*	19432735	19433094	enhancer
1	*	19474358	19475074	enhancer
1	*	19518688	19519047	enhancer
1	*	19541171	19541348	enhancer
1	*	19578476	19578872	enhancer
1	*	19578997	19579459	enhancer
1	*	19582517	19583196	enhancer
1	*	19592700	19592850	enhancer
1	*	19600295	19600770	enhancer
1	*	19635021	19635266	enhancer
1	*	19638145	19638359	enhancer
1	*	19665289	19665542	enhancer
1	*	19701185	19701660	enhancer
1	*	19802489	19803058	enhancer
1	*	19803216	19803753	enhancer
1	*	19804244	19804502	enhancer
1	*	19809776	19810228	enhancer
1	*	19819978	19820829	enhancer
1	*	19820855	19821327	enhancer
1	*	19825208	19825909	enhancer
1	*	19834628	19834892	enhancer
1	*	19851647	19852203	enhancer
1	*	19853147	19853612	enhancer
1	*	19853815	19854421	enhancer
1	*	19873318	19873786	enhancer
1	*	19873924	19874882	enhancer
1	*	19875417	19875655	enhancer
1	*	19882948	19884105	enhancer
1	*	19912267	19912945	enhancer
1	*	19933421	19933751	enhancer
1	*	19990952	19991434	enhancer
1	*	20013419	20013989	enhancer
1	*	20046350	20046963	enhancer
1	*	20050200	20050516	enhancer
1	*	20094471	20094786	enhancer
1	*	20095002	20095433	enhancer
1	*	20096521	20097185	enhancer
1	*	20153308	20153652	enhancer
1	*	20165383	20165832	enhancer
1	*	20169482	20169777	enhancer
1	*	20176906	20177237	enhancer
1	*	20177821	20178125	enhancer
1	*	20194746	20195526	enhancer
1	*	20203973	20204994	enhancer
1	*	20209035	20209652	enhancer
1	*	20220823	20221115	enhancer
1	*	20237561	20237741	enhancer
1	*	20262022	20262591	enhancer
1	*	20327912	20328206	enhancer
1	*	20427487	20427719	enhancer
1	*	20436696	20436992	enhancer
1	*	20445584	20445832	enhancer
1	*	20518066	20518316	enhancer
1	*	20523213	20523451	enhancer
1	*	20612275	20612849	enhancer
1	*	20622082	20622285	enhancer
1	*	20670360	20670751	enhancer
1	*	20671160	20671410	enhancer
1	*	20745089	20745491	enhancer
1	*	20760730	20761217	enhancer
1	*	20761381	20761781	enhancer
1	*	20762097	20762396	enhancer
1	*	20779104	20779446	enhancer
1	*	20798640	20799013	enhancer
1	*	20814192	20814530	enhancer
1	*	20815017	20815426	enhancer
1	*	20816484	20816793	enhancer
1	*	20817963	20818400	enhancer
1	*	20818802	20819326	enhancer
1	*	20850677	20850959	enhancer
1	*	20913173	20913719	enhancer
1	*	20954053	20954225	enhancer
1	*	20955932	20957334	enhancer
1	*	21015381	21015674	enhancer
1	*	21018955	21019304	enhancer
1	*	21037359	21037772	enhancer
1	*	21038902	21039332	enhancer
1	*	21044416	21045057	enhancer
1	*	21053072	21053386	enhancer
1	*	21059724	21060440	enhancer
1	*	21060443	21060867	enhancer
1	*	21133376	21133916	enhancer
1	*	21134118	21134323	enhancer
1	*	21134484	21134775	enhancer
1	*	21214987	21215122	enhancer
1	*	21215220	21215527	enhancer
1	*	21232037	21232424	enhancer
1	*	21336892	21337203	enhancer
1	*	21362066	21362461	enhancer
1	*	21435946	21436318	enhancer
1	*	21444318	21444811	enhancer
1	*	21448967	21449209	enhancer
1	*	21472240	21472417	enhancer
1	*	21523764	21523929	enhancer
1	*	21531495	21531956	enhancer
1	*	21537495	21537886	enhancer
1	*	21611413	21611668	enhancer
1	*	21616347	21616630	enhancer
1	*	21616922	21617470	enhancer
1	*	21627799	21628004	enhancer
1	*	21642234	21642468	enhancer
1	*	21645676	21645937	enhancer
1	*	21655815	21656210	enhancer
1	*	21662327	21662599	enhancer
1	*	21669585	21670091	enhancer
1	*	21709892	21710206	enhancer
1	*	21723341	21723658	enhancer
1	*	21723755	21723933	enhancer
1	*	21724666	21725139	enhancer
1	*	21741751	21742012	enhancer
1	*	21742625	21742825	enhancer
1	*	21914203	21914669	enhancer
1	*	21915378	21915851	enhancer
1	*	21916540	21916726	enhancer
1	*	21917253	21917485	enhancer
1	*	21975646	21976004	enhancer
1	*	21976442	21976779	enhancer
1	*	22040347	22040720	enhancer
1	*	22058629	22058973	enhancer
1	*	22085440	22086022	enhancer
1	*	22099341	22099750	enhancer
1	*	22099872	22100157	enhancer
1	*	22110114	22110656	enhancer
1	*	22126597	22126884	enhancer
1	*	22126988	22127378	enhancer
1	*	22127809	22127999	enhancer
1	*	22128340	22128659	enhancer
1	*	22129332	22129627	enhancer
1	*	22136076	22136525	enhancer
1	*	22176632	22176872	enhancer
1	*	22184439	22185004	enhancer
1	*	22185210	22185540	enhancer
1	*	22185538	22186222	enhancer
1	*	22283459	22283625	enhancer
1	*	22319254	22319574	enhancer
1	*	22321446	22321841	enhancer
1	*	22324036	22324773	enhancer
1	*	22394261	22394980	enhancer
1	*	22420723	22421037	enhancer
1	*	22422004	22422221	enhancer
1	*	22422220	22422340	enhancer
1	*	22427954	22428400	enhancer
1	*	22519769	22520210	enhancer
1	*	22520440	22520733	enhancer
1	*	22555444	22555746	enhancer
1	*	22591001	22591415	enhancer
1	*	22596791	22597295	enhancer
1	*	22598043	22598826	enhancer
1	*	22611947	22612216	enhancer
1	*	22624748	22625888	enhancer
1	*	22630081	22630356	enhancer
1	*	22631065	22631241	enhancer
1	*	22740386	22740562	enhancer
1	*	22741399	22741643	enhancer
1	*	22753332	22753587	enhancer
1	*	22759187	22759535	enhancer
1	*	22761777	22762076	enhancer
1	*	22762936	22763244	enhancer
1	*	22763941	22764193	enhancer
1	*	22768247	22768740	enhancer
1	*	22777016	22777273	enhancer
1	*	22780322	22780641	enhancer
1	*	22816218	22816756	enhancer
1	*	22816975	22817312	enhancer
1	*	22821712	22822095	enhancer
1	*	22826769	22827135	enhancer
1	*	22843421	22843639	enhancer
1	*	22867901	22868582	enhancer
1	*	22874590	22874794	enhancer
1	*	22875106	22875260	enhancer
1	*	22875792	22876173	enhancer
1	*	22877176	22877754	enhancer
1	*	22879727	22880050	enhancer
1	*	22881570	22882123	enhancer
1	*	22890831	22891120	enhancer
1	*	22894463	22894717	enhancer
1	*	22936510	22937077	enhancer
1	*	22979145	22979383	enhancer
1	*	23015323	23015586	enhancer
1	*	23015934	23016239	enhancer
1	*	23022453	23023002	enhancer
1	*	23065609	23066064	enhancer
1	*	23069186	23069497	enhancer
1	*	23069941	23070242	enhancer
1	*	23073632	23073949	enhancer
1	*	23075383	23075775	enhancer
1	*	23076903	23077125	enhancer
1	*	23077166	23077479	enhancer
1	*	23097809	23098040	enhancer
1	*	23124326	23124797	enhancer
1	*	23125723	23126144	enhancer
1	*	23126419	23126863	enhancer
1	*	23133980	23134376	enhancer
1	*	23138981	23139449	enhancer
1	*	23145941	23146176	enhancer
1	*	23150059	23150470	enhancer
1	*	23163368	23163636	enhancer
1	*	23166122	23166732	enhancer
1	*	23183179	23183301	enhancer
1	*	23196020	23196291	enhancer
1	*	23196488	23196852	enhancer
1	*	23219647	23219941	enhancer
1	*	23244461	23245031	enhancer
1	*	23248549	23248836	enhancer
1	*	23289250	23289408	enhancer
1	*	23289894	23290102	enhancer
1	*	23325928	23326725	enhancer
1	*	23335227	23335830	enhancer
1	*	23344583	23344897	enhancer
1	*	23364115	23364276	enhancer
1	*	23364330	23364553	enhancer
1	*	23367026	23367686	enhancer
1	*	23371105	23371563	enhancer
1	*	23375412	23375548	enhancer
1	*	23395216	23395685	enhancer
1	*	23397272	23398041	enhancer
1	*	23398779	23399057	enhancer
1	*	23455599	23456031	enhancer
1	*	23478217	23478373	enhancer
1	*	23479409	23479689	enhancer
1	*	23544009	23544607	enhancer
1	*	23597088	23597694	enhancer
1	*	23630709	23631016	enhancer
1	*	23635316	23635665	enhancer
1	*	23639149	23639363	enhancer
1	*	23688345	23688823	enhancer
1	*	23692476	23692687	enhancer
1	*	23694030	23694356	enhancer
1	*	23724185	23724439	enhancer
1	*	23766779	23767145	enhancer
1	*	23783772	23784318	enhancer
1	*	23803503	23803918	enhancer
1	*	23808526	23808931	enhancer
1	*	23883382	23883717	enhancer
1	*	23890315	23890688	enhancer
1	*	23893429	23893960	enhancer
1	*	23894399	23894756	enhancer
1	*	23895459	23896021	enhancer
1	*	23897948	23898217	enhancer
1	*	23902262	23902591	enhancer
1	*	23902754	23903271	enhancer
1	*	23905912	23906159	enhancer
1	*	23908343	23908776	enhancer
1	*	23908885	23909206	enhancer
1	*	23940859	23941485	enhancer
1	*	23947431	23947785	enhancer
1	*	23963222	23963589	enhancer
1	*	24010848	24011437	enhancer
1	*	24011544	24011851	enhancer
1	*	24060093	24060571	enhancer
1	*	24095996	24096293	enhancer
1	*	24111570	24111793	enhancer
1	*	24168230	24168408	enhancer
1	*	24252482	24252744	enhancer
1	*	24252773	24253466	enhancer
1	*	24325996	24326479	enhancer
1	*	24326628	24327077	enhancer
1	*	24335061	24335545	enhancer
1	*	24405210	24405328	enhancer
1	*	24405314	24405559	enhancer
1	*	24414001	24414146	enhancer
1	*	24448940	24449085	enhancer
1	*	24486818	24486977	enhancer
1	*	24533047	24533200	enhancer
1	*	24536060	24536657	enhancer
1	*	24536860	24537644	enhancer
1	*	24554882	24555464	enhancer
1	*	24623942	24624280	enhancer
1	*	24625367	24625560	enhancer
1	*	24635219	24635351	enhancer
1	*	24650051	24650384	enhancer
1	*	24659573	24659846	enhancer
1	*	24659892	24660038	enhancer
1	*	24660707	24661093	enhancer
1	*	24661638	24661901	enhancer
1	*	24662046	24662269	enhancer
1	*	24674746	24674921	enhancer
1	*	24675111	24675482	enhancer
1	*	24678765	24678926	enhancer
1	*	24680696	24681144	enhancer
1	*	24685627	24686419	enhancer
1	*	24719814	24720442	enhancer
1	*	24740319	24740613	enhancer
1	*	24742779	24742874	enhancer
1	*	24743713	24744485	enhancer
1	*	24755029	24755481	enhancer
1	*	24759043	24759319	enhancer
1	*	24760335	24760901	enhancer
1	*	24766725	24767345	enhancer
1	*	24769053	24769411	enhancer
1	*	24773680	24774162	enhancer
1	*	24804238	24804711	enhancer
1	*	24805302	24805854	enhancer
1	*	24831057	24831646	enhancer
1	*	24846220	24846444	enhancer
1	*	24876476	24876862	enhancer
1	*	24877430	24877723	enhancer
1	*	24877747	24878135	enhancer
1	*	24898025	24898329	enhancer
1	*	24898433	24899216	enhancer
1	*	24905296	24906133	enhancer
1	*	24915448	24915870	enhancer
1	*	24947836	24948089	enhancer
1	*	24948321	24948888	enhancer
1	*	24952201	24952826	enhancer
1	*	24955294	24956053	enhancer
1	*	25024548	25025095	enhancer
1	*	25025769	25026107	enhancer
1	*	25027655	25028038	enhancer
1	*	25031726	25032167	enhancer
1	*	25044629	25045129	enhancer
1	*	25055118	25055392	enhancer
1	*	25135027	25135533	enhancer
1	*	25136529	25136995	enhancer
1	*	25172737	25172895	enhancer
1	*	25174617	25175156	enhancer
1	*	25175173	25175393	enhancer
1	*	25177884	25178451	enhancer
1	*	25223871	25224159	enhancer
1	*	25225144	25225677	enhancer
1	*	25227833	25228137	enhancer
1	*	25228174	25228270	enhancer
1	*	25228368	25228654	enhancer
1	*	25231877	25232236	enhancer
1	*	25274031	25274466	enhancer
1	*	25297904	25298718	enhancer
1	*	25332499	25333285	enhancer
1	*	25358390	25358701	enhancer
1	*	25382330	25382503	enhancer
1	*	25393524	25393989	enhancer
1	*	25398890	25399531	enhancer
1	*	25410019	25410500	enhancer
1	*	25427836	25428165	enhancer
1	*	25462837	25463432	enhancer
1	*	25469891	25470510	enhancer
1	*	25505478	25505807	enhancer
1	*	25505880	25506112	enhancer
1	*	25529415	25529548	enhancer
1	*	25538373	25538639	enhancer
1	*	25605444	25606359	enhancer
1	*	25606432	25606542	enhancer
1	*	25607056	25607228	enhancer
1	*	25613694	25613944	enhancer
1	*	25617160	25617795	enhancer
1	*	25624445	25624905	enhancer
1	*	25631145	25631381	enhancer
1	*	25645666	25645955	enhancer
1	*	25659787	25659934	enhancer
1	*	25660761	25661153	enhancer
1	*	25661313	25661513	enhancer
1	*	25663660	25664231	enhancer
1	*	25666698	25666945	enhancer
1	*	25688361	25688624	enhancer
1	*	25689315	25689642	enhancer
1	*	25689788	25690384	enhancer
1	*	25691159	25691860	enhancer
1	*	25695802	25696241	enhancer
1	*	25698662	25699092	enhancer
1	*	25699523	25700079	enhancer
1	*	25703742	25704105	enhancer
1	*	25704298	25704486	enhancer
1	*	25708186	25708551	enhancer
1	*	25716245	25716618	enhancer
1	*	25724160	25725456	enhancer
1	*	25730506	25731034	enhancer
1	*	25732195	25733625	enhancer
1	*	25733828	25734211	enhancer
1	*	25740864	25741240	enhancer
1	*	25741333	25741661	enhancer
1	*	25750380	25750986	enhancer
1	*	25800986	25801168	enhancer
1	*	25812056	25812295	enhancer
1	*	25822098	25823005	enhancer
1	*	25869034	25869362	enhancer
1	*	25877167	25877937	enhancer
1	*	25951477	25952211	enhancer
1	*	25952480	25952906	enhancer
1	*	25953894	25954183	enhancer
1	*	25954939	25955340	enhancer
1	*	25974686	25974884	enhancer
1	*	25990211	25990552	enhancer
1	*	25997453	25997837	enhancer
1	*	26001576	26002149	enhancer
1	*	26012811	26013006	enhancer
1	*	26036382	26036930	enhancer
1	*	26049244	26049785	enhancer
1	*	26090904	26091208	enhancer
1	*	26099091	26099873	enhancer
1	*	26144422	26144885	enhancer
1	*	26159758	26159969	enhancer
1	*	26165148	26165593	enhancer
1	*	26168858	26169254	enhancer
1	*	26175197	26176092	enhancer
1	*	26184349	26184938	enhancer
1	*	26185018	26185545	enhancer
1	*	26207903	26208415	enhancer
1	*	26210516	26210804	enhancer
1	*	26210928	26211338	enhancer
1	*	26212808	26213114	enhancer
1	*	26213492	26213956	enhancer
1	*	26242435	26242755	enhancer
1	*	26242799	26243209	enhancer
1	*	26243447	26243863	enhancer
1	*	26244134	26244485	enhancer
1	*	26245725	26245942	enhancer
1	*	26246577	26246906	enhancer
1	*	26247196	26247885	enhancer
1	*	26256177	26256693	enhancer
1	*	26260524	26261312	enhancer
1	*	26264566	26265030	enhancer
1	*	26304923	26305342	enhancer
1	*	26306564	26306970	enhancer
1	*	26312884	26313073	enhancer
1	*	26313128	26313665	enhancer
1	*	26313983	26314630	enhancer
1	*	26334117	26334282	enhancer
1	*	26337184	26337442	enhancer
1	*	26340649	26340748	enhancer
1	*	26341187	26341442	enhancer
1	*	26372225	26372702	enhancer
1	*	26373010	26373431	enhancer
1	*	26443198	26443449	enhancer
1	*	26461673	26461982	enhancer
1	*	26465177	26465488	enhancer
1	*	26476322	26476877	enhancer
1	*	26476937	26477112	enhancer
1	*	26477124	26477879	enhancer
1	*	26482789	26483563	enhancer
1	*	26484631	26485195	enhancer
1	*	26512190	26512725	enhancer
1	*	26518357	26518489	enhancer
1	*	26518550	26518805	enhancer
1	*	26523354	26523984	enhancer
1	*	26524216	26524657	enhancer
1	*	26534515	26535703	enhancer
1	*	26542405	26542714	enhancer
1	*	26542979	26543230	enhancer
1	*	26543288	26543727	enhancer
1	*	26572629	26572874	enhancer
1	*	26573916	26574206	enhancer
1	*	26594561	26594817	enhancer
1	*	26600316	26600592	enhancer
1	*	26600938	26601184	enhancer
1	*	26601657	26602059	enhancer
1	*	26634175	26634483	enhancer
1	*	26648759	26649265	enhancer
1	*	26657408	26657968	enhancer
1	*	26658650	26658980	enhancer
1	*	26664481	26664600	enhancer
1	*	26678411	26679073	enhancer
1	*	26694163	26695222	enhancer
1	*	26729173	26729340	enhancer
1	*	26739211	26739439	enhancer
1	*	26739600	26739919	enhancer
1	*	26757904	26758162	enhancer
1	*	26766824	26767073	enhancer
1	*	26775250	26775618	enhancer
1	*	26775664	26776082	enhancer
1	*	26776403	26776692	enhancer
1	*	26777606	26777830	enhancer
1	*	26778798	26779044	enhancer
1	*	26801620	26802133	enhancer
1	*	26815414	26816231	enhancer
1	*	26903810	26904121	enhancer
1	*	26960030	26960333	enhancer
1	*	26961604	26962006	enhancer
1	*	27032960	27033339	enhancer
1	*	27038864	27039040	enhancer
1	*	27039305	27039688	enhancer
1	*	27039723	27039997	enhancer
1	*	27040274	27040613	enhancer
1	*	27043807	27043943	enhancer
1	*	27044048	27044342	enhancer
1	*	27044499	27044949	enhancer
1	*	27046145	27046519	enhancer
1	*	27048065	27048521	enhancer
1	*	27048575	27048919	enhancer
1	*	27069697	27069989	enhancer
1	*	27073201	27073797	enhancer
1	*	27090786	27090992	enhancer
1	*	27091315	27091543	enhancer
1	*	27093782	27094685	enhancer
1	*	27094847	27095402	enhancer
1	*	27105700	27106146	enhancer
1	*	27144536	27144669	enhancer
1	*	27144815	27145366	enhancer
1	*	27150921	27151469	enhancer
1	*	27151632	27152163	enhancer
1	*	27152426	27152881	enhancer
1	*	27159938	27160414	enhancer
1	*	27160478	27160758	enhancer
1	*	27160940	27161225	enhancer
1	*	27183855	27184203	enhancer
1	*	27216786	27217346	enhancer
1	*	27224042	27224666	enhancer
1	*	27277243	27278667	enhancer
1	*	27281791	27282131	enhancer
1	*	27292601	27292877	enhancer
1	*	27299899	27300250	enhancer
1	*	27300396	27300799	enhancer
1	*	27300956	27301493	enhancer
1	*	27301654	27301928	enhancer
1	*	27306106	27306425	enhancer
1	*	27319162	27319505	enhancer
1	*	27345800	27345917	enhancer
1	*	27346035	27346206	enhancer
1	*	27362855	27364069	enhancer
1	*	27427966	27428121	enhancer
1	*	27464235	27464390	enhancer
1	*	27467935	27468135	enhancer
1	*	27532721	27533478	enhancer
1	*	27638164	27638730	enhancer
1	*	27655311	27655809	enhancer
1	*	27655932	27656447	enhancer
1	*	27664137	27664796	enhancer
1	*	27665398	27666105	enhancer
1	*	27711622	27712135	enhancer
1	*	27729825	27730043	enhancer
1	*	27761916	27762369	enhancer
1	*	27762596	27763033	enhancer
1	*	27763092	27763514	enhancer
1	*	27846847	27847177	enhancer
1	*	27859374	27859696	enhancer
1	*	27870663	27870986	enhancer
1	*	27883793	27884147	enhancer
1	*	27933540	27933729	enhancer
1	*	27972853	27973482	enhancer
1	*	28034495	28035226	enhancer
1	*	28035366	28036045	enhancer
1	*	28036215	28036682	enhancer
1	*	28039566	28039708	enhancer
1	*	28043914	28044221	enhancer
1	*	28045564	28045947	enhancer
1	*	28049498	28049798	enhancer
1	*	28050921	28051270	enhancer
1	*	28084253	28084389	enhancer
1	*	28084774	28085074	enhancer
1	*	28147664	28148330	enhancer
1	*	28220168	28220807	enhancer
1	*	28236794	28237774	enhancer
1	*	28238891	28239100	enhancer
1	*	28239243	28239861	enhancer
1	*	28243089	28243859	enhancer
1	*	28258462	28258821	enhancer
1	*	28266150	28266310	enhancer
1	*	28292848	28293230	enhancer
1	*	28315498	28316251	enhancer
1	*	28320212	28320594	enhancer
1	*	28320863	28321169	enhancer
1	*	28322253	28322498	enhancer
1	*	28324078	28324396	enhancer
1	*	28331620	28331926	enhancer
1	*	28336624	28337317	enhancer
1	*	28342763	28342955	enhancer
1	*	28343780	28343949	enhancer
1	*	28361749	28362186	enhancer
1	*	28362880	28363712	enhancer
1	*	28363755	28364021	enhancer
1	*	28367724	28368123	enhancer
1	*	28379199	28379675	enhancer
1	*	28380797	28381145	enhancer
1	*	28386253	28386647	enhancer
1	*	28386963	28387385	enhancer
1	*	28393492	28393925	enhancer
1	*	28402344	28402645	enhancer
1	*	28402746	28403560	enhancer
1	*	28431362	28431562	enhancer
1	*	28444375	28444716	enhancer
1	*	28469927	28470289	enhancer
1	*	28514325	28514727	enhancer
1	*	28519511	28520241	enhancer
1	*	28527644	28528000	enhancer
1	*	28552419	28554117	enhancer
1	*	28582872	28584060	enhancer
1	*	28634749	28634919	enhancer
1	*	28664167	28664409	enhancer
1	*	28665692	28665927	enhancer
1	*	28669769	28670489	enhancer
1	*	28670690	28670925	enhancer
1	*	28671285	28672239	enhancer
1	*	28676226	28676511	enhancer
1	*	28676740	28676948	enhancer
1	*	28677186	28677583	enhancer
1	*	28677857	28678029	enhancer
1	*	28698616	28699943	enhancer
1	*	28700055	28700311	enhancer
1	*	28700578	28701957	enhancer
1	*	28708224	28708819	enhancer
1	*	28731237	28731524	enhancer
1	*	28732188	28732384	enhancer
1	*	28743247	28743596	enhancer
1	*	28752238	28752578	enhancer
1	*	28753139	28753402	enhancer
1	*	28753637	28753948	enhancer
1	*	28754076	28754284	enhancer
1	*	28830595	28831178	enhancer
1	*	28858548	28859067	enhancer
1	*	28859330	28859670	enhancer
1	*	28860634	28860811	enhancer
1	*	28862823	28863158	enhancer
1	*	28863232	28863565	enhancer
1	*	28878043	28879114	enhancer
1	*	28884663	28884987	enhancer
1	*	28894901	28895121	enhancer
1	*	28912448	28912533	enhancer
1	*	28916675	28917699	enhancer
1	*	28928866	28929067	enhancer
1	*	28935558	28935711	enhancer
1	*	28938218	28938439	enhancer
1	*	28963415	28963984	enhancer
1	*	29001959	29002462	enhancer
1	*	29007870	29008651	enhancer
1	*	29067762	29067909	enhancer
1	*	29175356	29175689	enhancer
1	*	29185559	29185865	enhancer
1	*	29198575	29198842	enhancer
1	*	29208789	29208996	enhancer
1	*	29215554	29215819	enhancer
1	*	29216297	29216429	enhancer
1	*	29216727	29217018	enhancer
1	*	29217695	29218363	enhancer
1	*	29224811	29225013	enhancer
1	*	29228846	29230359	enhancer
1	*	29234033	29234393	enhancer
1	*	29235309	29235747	enhancer
1	*	29270453	29270964	enhancer
1	*	29275157	29276298	enhancer
1	*	29276309	29276619	enhancer
1	*	29276704	29277105	enhancer
1	*	29281740	29282218	enhancer
1	*	29302256	29303077	enhancer
1	*	29318910	29319247	enhancer
1	*	29324886	29325094	enhancer
1	*	29327044	29327250	enhancer
1	*	29327385	29327911	enhancer
1	*	29336328	29336963	enhancer
1	*	29339976	29340323	enhancer
1	*	29359101	29360288	enhancer
1	*	29360842	29361264	enhancer
1	*	29361547	29361940	enhancer
1	*	29362192	29362468	enhancer
1	*	29365827	29368032	enhancer
1	*	29370427	29370675	enhancer
1	*	29371175	29371452	enhancer
1	*	29382687	29383081	enhancer
1	*	29383873	29384212	enhancer
1	*	29384627	29385427	enhancer
1	*	29389956	29390060	enhancer
1	*	29397868	29398013	enhancer
1	*	29410411	29410718	enhancer
1	*	29438674	29438994	enhancer
1	*	29441424	29441636	enhancer
1	*	29443140	29443297	enhancer
1	*	29443451	29443974	enhancer
1	*	29467021	29467327	enhancer
1	*	29470232	29470435	enhancer
1	*	29471434	29471684	enhancer
1	*	29496660	29496933	enhancer
1	*	29497166	29497463	enhancer
1	*	29497505	29498116	enhancer
1	*	29511145	29511361	enhancer
1	*	29514991	29515355	enhancer
1	*	29515608	29516451	enhancer
1	*	29645314	29645782	enhancer
1	*	29742968	29745101	enhancer
1	*	29755648	29756597	enhancer
1	*	29760873	29761265	enhancer
1	*	29761572	29761983	enhancer
1	*	29762541	29763009	enhancer
1	*	29763383	29763923	enhancer
1	*	29772124	29772372	enhancer
1	*	29783463	29783754	enhancer
1	*	29784012	29784103	enhancer
1	*	29784622	29784692	enhancer
1	*	29803891	29804740	enhancer
1	*	29808984	29809938	enhancer
1	*	29874559	29874896	enhancer
1	*	29911752	29912457	enhancer
1	*	29948930	29949784	enhancer
1	*	30099960	30100139	enhancer
1	*	30100174	30100584	enhancer
1	*	30140689	30141049	enhancer
1	*	30152543	30153368	enhancer
1	*	30219668	30220580	enhancer
1	*	30221424	30221572	enhancer
1	*	30295520	30295950	enhancer
1	*	30307454	30307888	enhancer
1	*	30328771	30329107	enhancer
1	*	30338569	30338852	enhancer
1	*	30338876	30339267	enhancer
1	*	30378152	30378409	enhancer
1	*	30380376	30380743	enhancer
