#chr	strand	start	end	annotation
4	*	17781839	17782083	enhancer
4	*	17794402	17795017	enhancer
4	*	17795118	17795246	enhancer
4	*	17807997	17808188	enhancer
4	*	17815042	17815250	enhancer
4	*	17816756	17817175	enhancer
4	*	17817681	17818025	enhancer
4	*	17819043	17819314	enhancer
4	*	17820894	17821080	enhancer
4	*	17840054	17840349	enhancer
4	*	17842289	17842670	enhancer
4	*	17859347	17859627	enhancer
4	*	17944113	17944316	enhancer
4	*	17952832	17953104	enhancer
4	*	17957682	17957998	enhancer
4	*	17997535	17998197	enhancer
4	*	18051844	18052045	enhancer
4	*	18055253	18055812	enhancer
4	*	18056273	18056978	enhancer
4	*	18065571	18066415	enhancer
4	*	18099999	18100321	enhancer
4	*	18100613	18101293	enhancer
4	*	18131497	18131822	enhancer
4	*	18143253	18143839	enhancer
4	*	18143943	18144504	enhancer
4	*	18214506	18216197	enhancer
4	*	18254385	18254863	enhancer
4	*	18273468	18273854	enhancer
4	*	18293525	18294088	enhancer
4	*	18294868	18295554	enhancer
4	*	18308662	18309040	enhancer
4	*	18318042	18319246	enhancer
4	*	18319293	18319775	enhancer
4	*	18321426	18322023	enhancer
4	*	18322269	18323049	enhancer
4	*	18329546	18330273	enhancer
4	*	18331746	18332534	enhancer
4	*	18337176	18337652	enhancer
4	*	18355165	18355901	enhancer
4	*	18433495	18434356	enhancer
4	*	18444865	18445511	enhancer
4	*	18445599	18445956	enhancer
4	*	18453707	18453975	enhancer
4	*	18456775	18457600	enhancer
4	*	18460805	18461142	enhancer
4	*	18461654	18462377	enhancer
4	*	18473534	18473826	enhancer
4	*	18482906	18483156	enhancer
4	*	18552978	18553535	enhancer
4	*	18566199	18566533	enhancer
4	*	18566547	18566861	enhancer
4	*	18569387	18569904	enhancer
4	*	18570208	18570430	enhancer
4	*	18570536	18570891	enhancer
