#chr	strand	start	end	annotation
2	*	18045563	18045974	enhancer
2	*	18091660	18092053	enhancer
2	*	18092914	18093122	enhancer
2	*	18154013	18154195	enhancer
2	*	18156009	18156144	enhancer
2	*	18171095	18171308	enhancer
2	*	18174945	18175352	enhancer
2	*	18184593	18184787	enhancer
2	*	18185008	18185318	enhancer
2	*	18217236	18217657	enhancer
2	*	18234304	18234979	enhancer
2	*	18344017	18344289	enhancer
2	*	18344641	18344921	enhancer
2	*	18367595	18367876	enhancer
2	*	18367940	18368167	enhancer
2	*	18368283	18368534	enhancer
2	*	18368661	18369805	enhancer
2	*	18372148	18372524	enhancer
2	*	18372562	18372921	enhancer
2	*	18400447	18400712	enhancer
2	*	18409986	18410887	enhancer
2	*	18426101	18426411	enhancer
2	*	18441579	18442195	enhancer
2	*	18444870	18445091	enhancer
2	*	18445516	18445750	enhancer
2	*	18460897	18461277	enhancer
2	*	18464800	18465184	enhancer
2	*	18472942	18473172	enhancer
2	*	18480397	18480817	enhancer
2	*	18486251	18487093	enhancer
2	*	18492902	18493576	enhancer
2	*	18496332	18496453	enhancer
2	*	18521411	18521754	enhancer
2	*	18533841	18534273	enhancer
2	*	18534317	18534600	enhancer
2	*	18534673	18534819	enhancer
2	*	18578611	18579363	enhancer
2	*	18580183	18581007	enhancer
2	*	18592427	18592695	enhancer
2	*	18601449	18601716	enhancer
2	*	18615443	18616175	enhancer
2	*	18622302	18622752	enhancer
2	*	18626940	18627374	enhancer
2	*	18627383	18627723	enhancer
2	*	18636691	18637573	enhancer
2	*	18643841	18644021	enhancer
2	*	18649757	18650310	enhancer
2	*	18650848	18651222	enhancer
2	*	18680180	18680486	enhancer
2	*	18687960	18688236	enhancer
2	*	18688370	18688910	enhancer
2	*	18689472	18689895	enhancer
2	*	18720560	18720892	enhancer
2	*	18724156	18724569	enhancer
2	*	18725303	18726012	enhancer
2	*	18732919	18733373	enhancer
2	*	18735414	18736058	enhancer
2	*	18736123	18736421	enhancer
2	*	18797903	18798410	enhancer
2	*	18806597	18807321	enhancer
2	*	18812715	18813195	enhancer
2	*	18821720	18822240	enhancer
2	*	18845444	18845540	enhancer
2	*	18878236	18878753	enhancer
2	*	18890052	18890279	enhancer
2	*	18891548	18891974	enhancer
2	*	19009451	19009923	enhancer
2	*	19020514	19021883	enhancer
2	*	19029701	19029902	enhancer
2	*	19031623	19032260	enhancer
2	*	19046554	19046768	enhancer
2	*	19047315	19047524	enhancer
2	*	19047809	19048233	enhancer
2	*	19048547	19049013	enhancer
2	*	19051540	19052517	enhancer
2	*	19094870	19095194	enhancer
2	*	19100483	19101347	enhancer
2	*	19143293	19143710	enhancer
2	*	19146761	19147186	enhancer
2	*	19163642	19163963	enhancer
2	*	19168647	19169201	enhancer
2	*	19169438	19169883	enhancer
2	*	19170027	19170314	enhancer
2	*	19170580	19170953	enhancer
2	*	19177831	19178139	enhancer
2	*	19178434	19179145	enhancer
2	*	19182190	19182503	enhancer
2	*	19188474	19188776	enhancer
2	*	19200799	19200937	enhancer
2	*	19212588	19212825	enhancer
2	*	19227107	19227917	enhancer
2	*	19235454	19235597	enhancer
2	*	19255212	19255844	enhancer
2	*	19257065	19257373	enhancer
2	*	19257753	19258084	enhancer
2	*	19264366	19264630	enhancer
2	*	19354651	19354808	enhancer
2	*	19354895	19355334	enhancer
2	*	19362438	19363068	enhancer
2	*	19363090	19363560	enhancer
2	*	19364686	19365033	enhancer
2	*	19374494	19374706	enhancer
2	*	19390251	19390548	enhancer
2	*	19466037	19466236	enhancer
2	*	19466366	19466594	enhancer
2	*	19466952	19467120	enhancer
2	*	19467907	19468375	enhancer
2	*	19491103	19491553	enhancer
2	*	19502077	19502555	enhancer
2	*	19507110	19507366	enhancer
2	*	19542974	19543737	enhancer
2	*	19557419	19558301	enhancer
2	*	19559591	19559785	enhancer
