#chr	strand	start	end	annotation
5	*	19822509	19822858	enhancer
5	*	19829522	19830017	enhancer
5	*	19895463	19896075	enhancer
5	*	19896639	19897257	enhancer
5	*	19906977	19907463	enhancer
5	*	19911571	19911790	enhancer
5	*	19911870	19912189	enhancer
5	*	19913584	19913989	enhancer
5	*	19938019	19939043	enhancer
5	*	19951517	19952008	enhancer
5	*	19969301	19969516	enhancer
5	*	19975499	19976549	enhancer
5	*	19984049	19984268	enhancer
5	*	19984367	19984911	enhancer
5	*	19990653	19991278	enhancer
5	*	19991322	19991753	enhancer
5	*	20020403	20021014	enhancer
5	*	20021062	20021775	enhancer
5	*	20049420	20049926	enhancer
5	*	20058792	20058985	enhancer
5	*	20068816	20069129	enhancer
5	*	20083246	20083324	enhancer
5	*	20084035	20084692	enhancer
5	*	20086237	20086816	enhancer
5	*	20087407	20087754	enhancer
5	*	20088603	20088800	enhancer
5	*	20095056	20095595	enhancer
5	*	20121558	20122012	enhancer
5	*	20136484	20137132	enhancer
5	*	20149211	20149490	enhancer
5	*	20155697	20155845	enhancer
5	*	20160768	20160836	enhancer
5	*	20171195	20171507	enhancer
5	*	20173337	20173790	enhancer
5	*	20214117	20214690	enhancer
5	*	20227494	20227654	enhancer
5	*	20278121	20278514	enhancer
5	*	20333315	20334011	enhancer
5	*	20346757	20346970	enhancer
5	*	20385306	20385631	enhancer
5	*	20387413	20387724	enhancer
5	*	20411475	20411926	enhancer
5	*	20412367	20412658	enhancer
5	*	20413559	20414202	enhancer
5	*	20419218	20419649	enhancer
5	*	20425487	20425723	enhancer
5	*	20438167	20438874	enhancer
5	*	20465107	20465280	enhancer
5	*	20520273	20520513	enhancer
5	*	20546176	20546724	enhancer
5	*	20546737	20547523	enhancer
5	*	20550153	20550397	enhancer
5	*	20674987	20675523	enhancer
5	*	20693120	20693536	enhancer
5	*	20714849	20714993	enhancer
5	*	20715220	20715629	enhancer
5	*	20727267	20727406	enhancer
5	*	20727582	20728585	enhancer
5	*	20741307	20741814	enhancer
5	*	20779275	20779780	enhancer
5	*	20898756	20899261	enhancer
5	*	20923570	20924014	enhancer
5	*	20937302	20938128	enhancer
5	*	20942857	20943643	enhancer
5	*	20960647	20960969	enhancer
5	*	21022699	21022944	enhancer
5	*	21024682	21024836	enhancer
5	*	21032953	21033089	enhancer
5	*	21037931	21038380	enhancer
5	*	21041770	21042422	enhancer
5	*	21053439	21053847	enhancer
5	*	21054462	21054960	enhancer
5	*	21061591	21062046	enhancer
5	*	21074536	21074806	enhancer
5	*	21134978	21135240	enhancer
5	*	21135867	21136153	enhancer
5	*	21146039	21146432	enhancer
5	*	21151634	21152255	enhancer
5	*	21156074	21156404	enhancer
5	*	21164949	21165337	enhancer
5	*	21218214	21218908	enhancer
5	*	21257650	21258035	enhancer
5	*	21270356	21270635	enhancer
5	*	21303213	21303343	enhancer
5	*	21304466	21305019	enhancer
5	*	21305209	21305477	enhancer
5	*	21320660	21321914	enhancer
5	*	21385004	21385338	enhancer
5	*	21387778	21388283	enhancer
5	*	21407227	21407515	enhancer
5	*	21408281	21408399	enhancer
5	*	21408787	21409320	enhancer
5	*	21418993	21419467	enhancer
5	*	21423024	21423402	enhancer
5	*	21441309	21441578	enhancer
5	*	21442114	21442401	enhancer
5	*	21442661	21442800	enhancer
5	*	21442819	21442958	enhancer
5	*	21444134	21444782	enhancer
5	*	21449670	21450306	enhancer
5	*	21456667	21456805	enhancer
5	*	21485155	21485484	enhancer
5	*	21498160	21498465	enhancer
5	*	21532177	21532478	enhancer
5	*	21557950	21558449	enhancer
5	*	21558874	21559156	enhancer
5	*	21561968	21562717	enhancer
5	*	21576323	21576682	enhancer
5	*	21576754	21577013	enhancer
5	*	21577780	21578069	enhancer
5	*	21585094	21585633	enhancer
5	*	21611145	21611500	enhancer
5	*	21611936	21612204	enhancer
5	*	21612327	21612573	enhancer
5	*	21613785	21614053	enhancer
5	*	21614288	21614452	enhancer
5	*	21615373	21615599	enhancer
5	*	21622253	21622559	enhancer
5	*	21623292	21623633	enhancer
5	*	21628365	21628727	enhancer
5	*	21631768	21632125	enhancer
5	*	21652887	21653274	enhancer
5	*	21663498	21663949	enhancer
5	*	21664177	21664408	enhancer
5	*	21665262	21666608	enhancer
5	*	21671736	21671942	enhancer
5	*	21697595	21697886	enhancer
5	*	21717916	21718204	enhancer
5	*	21731254	21731430	enhancer
5	*	21733591	21734481	enhancer
5	*	21734869	21735154	enhancer
5	*	21735362	21735684	enhancer
5	*	21752743	21753034	enhancer
5	*	21769093	21769472	enhancer
5	*	21769635	21770133	enhancer
5	*	21792443	21792802	enhancer
5	*	21814208	21814513	enhancer
5	*	21819006	21819751	enhancer
5	*	21820573	21820875	enhancer
5	*	21858181	21858630	enhancer
5	*	21884940	21885137	enhancer
5	*	21885731	21886273	enhancer
5	*	21908644	21909049	enhancer
5	*	21960688	21961049	enhancer
5	*	21967853	21968521	enhancer
5	*	21969679	21970134	enhancer
5	*	21970436	21970805	enhancer
5	*	21974521	21974778	enhancer
5	*	21979598	21980082	enhancer
5	*	21990312	21990585	enhancer
5	*	21998763	21999232	enhancer
5	*	22000931	22001367	enhancer
5	*	22015280	22015559	enhancer
5	*	22081577	22081937	enhancer
5	*	22082408	22082793	enhancer
5	*	22093299	22093914	enhancer
5	*	22112791	22113284	enhancer
5	*	22113464	22114262	enhancer
5	*	22126901	22127098	enhancer
5	*	22129339	22129747	enhancer
5	*	22136417	22136859	enhancer
5	*	22164258	22164498	enhancer
5	*	22173087	22173506	enhancer
5	*	22177532	22177818	enhancer
5	*	22258214	22258978	enhancer
5	*	22259324	22259625	enhancer
5	*	22264097	22264501	enhancer
5	*	22322932	22324021	enhancer
5	*	22333319	22333579	enhancer
5	*	22335719	22335940	enhancer
5	*	22355324	22355789	enhancer
5	*	22360007	22360243	enhancer
5	*	22462341	22462581	enhancer
5	*	22477944	22478414	enhancer
5	*	22495798	22496391	enhancer
5	*	22505888	22506331	enhancer
5	*	22528105	22528482	enhancer
5	*	22579209	22580954	enhancer
5	*	22586191	22586611	enhancer
5	*	22627642	22628027	enhancer
5	*	22644157	22644426	enhancer
5	*	22644442	22645230	enhancer
5	*	22665101	22665995	enhancer
5	*	22689737	22690070	enhancer
5	*	22698821	22699367	enhancer
5	*	22699587	22700055	enhancer
5	*	22757672	22758648	enhancer
5	*	22774595	22775149	enhancer
5	*	22792081	22792482	enhancer
5	*	22792690	22793065	enhancer
5	*	22794184	22794418	enhancer
5	*	22803923	22804900	enhancer
5	*	22819699	22820123	enhancer
5	*	22827821	22828527	enhancer
5	*	22877733	22877947	enhancer
5	*	22886476	22887050	enhancer
5	*	22887385	22887806	enhancer
5	*	22918778	22918867	enhancer
5	*	22982646	22982973	enhancer
5	*	22983729	22984178	enhancer
5	*	22984846	22985176	enhancer
5	*	22997228	22997377	enhancer
5	*	23001930	23002411	enhancer
5	*	23008461	23009251	enhancer
5	*	23017918	23018700	enhancer
5	*	23043456	23043817	enhancer
5	*	23054231	23054897	enhancer
5	*	23059201	23059679	enhancer
5	*	23060314	23060428	enhancer
5	*	23091809	23092571	enhancer
5	*	23105681	23105906	enhancer
5	*	23105915	23106213	enhancer
5	*	23122066	23122510	enhancer
5	*	23130147	23131008	enhancer
5	*	23131429	23131951	enhancer
5	*	23164547	23165211	enhancer
5	*	23165374	23165794	enhancer
5	*	23165943	23166275	enhancer
5	*	23185178	23185494	enhancer
5	*	23221192	23221904	enhancer
5	*	23221956	23222445	enhancer
5	*	23222542	23223117	enhancer
5	*	23223591	23223747	enhancer
5	*	23238294	23238616	enhancer
5	*	23260446	23260996	enhancer
5	*	23261014	23261377	enhancer
5	*	23261474	23261621	enhancer
5	*	23278863	23279170	enhancer
5	*	23283113	23283710	enhancer
5	*	23293539	23294030	enhancer
5	*	23299202	23299357	enhancer
5	*	23299786	23300010	enhancer
5	*	23338848	23339221	enhancer
5	*	23340438	23340857	enhancer
5	*	23350332	23350760	enhancer
5	*	23351901	23352028	enhancer
5	*	23357340	23357824	enhancer
5	*	23358138	23358470	enhancer
5	*	23359304	23360215	enhancer
5	*	23364712	23366015	enhancer
5	*	23369705	23370117	enhancer
5	*	23376753	23377571	enhancer
5	*	23377795	23378616	enhancer
5	*	23378831	23379550	enhancer
5	*	23388322	23388904	enhancer
5	*	23388984	23389560	enhancer
5	*	23404656	23405087	enhancer
5	*	23411089	23411751	enhancer
5	*	23415333	23415676	enhancer
5	*	23483108	23483769	enhancer
5	*	23587816	23588427	enhancer
5	*	23604754	23605586	enhancer
5	*	23637360	23637578	enhancer
5	*	23644439	23644962	enhancer
5	*	23645201	23645359	enhancer
5	*	23661348	23661790	enhancer
5	*	23675565	23675901	enhancer
5	*	23679652	23680060	enhancer
5	*	23782189	23782724	enhancer
5	*	23782809	23782988	enhancer
5	*	23787144	23787362	enhancer
5	*	23788643	23788917	enhancer
5	*	23826450	23826694	enhancer
5	*	23826794	23826867	enhancer
5	*	23832783	23833246	enhancer
5	*	23833413	23833613	enhancer
5	*	23838597	23838931	enhancer
5	*	23850064	23850339	enhancer
5	*	23851695	23852005	enhancer
5	*	23898074	23898928	enhancer
5	*	23938230	23938613	enhancer
5	*	23938791	23939014	enhancer
5	*	23943240	23943991	enhancer
5	*	23944305	23944548	enhancer
5	*	23964886	23965148	enhancer
5	*	23965288	23966081	enhancer
5	*	23972598	23973427	enhancer
5	*	24067699	24068114	enhancer
5	*	24068791	24068961	enhancer
5	*	24084677	24085272	enhancer
5	*	24085595	24086383	enhancer
5	*	24087319	24087904	enhancer
5	*	24088622	24088866	enhancer
5	*	24113460	24113900	enhancer
5	*	24157778	24158095	enhancer
5	*	24188054	24188806	enhancer
5	*	24203468	24203850	enhancer
5	*	24204577	24204705	enhancer
5	*	24204968	24205139	enhancer
5	*	24205321	24205790	enhancer
5	*	24236461	24236818	enhancer
5	*	24236983	24237393	enhancer
5	*	24314636	24314865	enhancer
5	*	24316007	24316258	enhancer
5	*	24316411	24316584	enhancer
5	*	24316774	24317283	enhancer
5	*	24350110	24350967	enhancer
5	*	24379384	24379496	enhancer
5	*	24383520	24384751	enhancer
5	*	24387032	24387282	enhancer
5	*	24387693	24387905	enhancer
5	*	24388495	24388826	enhancer
5	*	24390041	24390267	enhancer
5	*	24390359	24390801	enhancer
5	*	24390901	24391087	enhancer
5	*	24391986	24392596	enhancer
5	*	24394479	24394800	enhancer
5	*	24410221	24410416	enhancer
5	*	24416370	24416738	enhancer
5	*	24417039	24417587	enhancer
5	*	24417767	24418050	enhancer
5	*	24447826	24447925	enhancer
5	*	24458287	24458466	enhancer
5	*	24476586	24477446	enhancer
5	*	24478629	24479077	enhancer
5	*	24481856	24482955	enhancer
5	*	24491557	24491835	enhancer
5	*	24491872	24492550	enhancer
5	*	24496742	24497060	enhancer
5	*	24497195	24497379	enhancer
5	*	24497693	24498166	enhancer
5	*	24508340	24508832	enhancer
5	*	24509364	24509858	enhancer
5	*	24510263	24511128	enhancer
5	*	24531466	24532004	enhancer
5	*	24532970	24533552	enhancer
5	*	24540200	24540749	enhancer
5	*	24694925	24695104	enhancer
5	*	24696545	24697078	enhancer
5	*	24698012	24698387	enhancer
5	*	24698428	24698638	enhancer
5	*	24709757	24710073	enhancer
5	*	24712875	24714165	enhancer
5	*	24724868	24725408	enhancer
5	*	24729972	24730242	enhancer
5	*	24763860	24764316	enhancer
5	*	24781695	24781813	enhancer
5	*	24818124	24818550	enhancer
5	*	24834593	24834751	enhancer
5	*	24838781	24839223	enhancer
5	*	24859144	24859918	enhancer
5	*	24860142	24860610	enhancer
5	*	24878114	24878761	enhancer
5	*	24904636	24904998	enhancer
5	*	24905043	24905589	enhancer
5	*	24905804	24905981	enhancer
5	*	24906045	24906694	enhancer
5	*	24907486	24907708	enhancer
5	*	24920909	24921478	enhancer
5	*	24968449	24968972	enhancer
5	*	24970186	24970391	enhancer
5	*	24978312	24979286	enhancer
5	*	24993119	24993691	enhancer
5	*	24993728	24994301	enhancer
5	*	25014356	25014921	enhancer
5	*	25034402	25035037	enhancer
5	*	25035255	25035467	enhancer
5	*	25035525	25036166	enhancer
5	*	25038783	25039191	enhancer
5	*	25046264	25046831	enhancer
5	*	25047659	25048008	enhancer
5	*	25066208	25066951	enhancer
5	*	25067500	25067747	enhancer
5	*	25068092	25068477	enhancer
5	*	25077024	25077632	enhancer
5	*	25077929	25078465	enhancer
5	*	25086728	25087280	enhancer
5	*	25087324	25087541	enhancer
5	*	25088389	25088796	enhancer
5	*	25112067	25112558	enhancer
5	*	25122575	25122728	enhancer
5	*	25148589	25149430	enhancer
5	*	25171462	25171833	enhancer
5	*	25172139	25172361	enhancer
5	*	25174665	25175006	enhancer
5	*	25211139	25212091	enhancer
5	*	25235154	25235768	enhancer
5	*	25239506	25239797	enhancer
5	*	25240716	25240894	enhancer
5	*	25256549	25256861	enhancer
5	*	25261272	25261567	enhancer
5	*	25266085	25266419	enhancer
5	*	25266854	25267033	enhancer
5	*	25267412	25267717	enhancer
5	*	25279310	25279593	enhancer
5	*	25279689	25279939	enhancer
5	*	25306838	25307161	enhancer
5	*	25307551	25307763	enhancer
5	*	25379204	25379911	enhancer
5	*	25383290	25384185	enhancer
5	*	25411849	25412317	enhancer
5	*	25412511	25412945	enhancer
5	*	25430439	25430895	enhancer
5	*	25431451	25431730	enhancer
5	*	25436707	25437317	enhancer
5	*	25437969	25438312	enhancer
5	*	25438504	25438930	enhancer
5	*	25439688	25439984	enhancer
5	*	25502683	25503745	enhancer
5	*	25535045	25535531	enhancer
5	*	25553656	25554401	enhancer
5	*	25586472	25586641	enhancer
5	*	25649566	25650038	enhancer
5	*	25657394	25657740	enhancer
5	*	25658903	25659136	enhancer
5	*	25700919	25701364	enhancer
5	*	25722909	25723252	enhancer
5	*	25761479	25762257	enhancer
5	*	25791579	25791932	enhancer
5	*	25792414	25792865	enhancer
5	*	25792901	25793200	enhancer
5	*	25810684	25810911	enhancer
5	*	25814751	25815308	enhancer
5	*	25815391	25815965	enhancer
5	*	25816248	25817235	enhancer
5	*	25846107	25846599	enhancer
5	*	25847036	25847218	enhancer
5	*	25878605	25878781	enhancer
5	*	25879290	25879731	enhancer
5	*	25886668	25887578	enhancer
5	*	25906714	25907080	enhancer
5	*	25923419	25923553	enhancer
5	*	25924914	25925287	enhancer
5	*	25979517	25980431	enhancer
5	*	26014563	26015269	enhancer
5	*	26018136	26018619	enhancer
5	*	26018670	26019308	enhancer
5	*	26024626	26024743	enhancer
5	*	26027618	26028082	enhancer
5	*	26070840	26071156	enhancer
5	*	26097192	26097504	enhancer
5	*	26100406	26100948	enhancer
5	*	26101304	26101499	enhancer
5	*	26106790	26107168	enhancer
5	*	26111930	26112376	enhancer
5	*	26115844	26116192	enhancer
5	*	26117785	26118080	enhancer
5	*	26118405	26118756	enhancer
5	*	26127948	26128218	enhancer
5	*	26134162	26134382	enhancer
5	*	26139436	26139652	enhancer
5	*	26140097	26140413	enhancer
5	*	26140796	26141397	enhancer
5	*	26145632	26146169	enhancer
5	*	26214619	26214847	enhancer
5	*	26215072	26215848	enhancer
5	*	26230279	26230601	enhancer
5	*	26230714	26230966	enhancer
5	*	26232741	26232864	enhancer
5	*	26233794	26234058	enhancer
5	*	26242794	26242958	enhancer
5	*	26247963	26248225	enhancer
5	*	26248868	26249434	enhancer
5	*	26250756	26251140	enhancer
5	*	26251364	26251880	enhancer
5	*	26277477	26277635	enhancer
5	*	26278022	26278636	enhancer
5	*	26288083	26289017	enhancer
5	*	26319473	26319627	enhancer
5	*	26327815	26328369	enhancer
5	*	26328794	26329226	enhancer
5	*	26335599	26336055	enhancer
5	*	26336237	26336934	enhancer
5	*	26369861	26370032	enhancer
5	*	26462253	26462597	enhancer
5	*	26485364	26485937	enhancer
5	*	26493848	26493998	enhancer
5	*	26495675	26495930	enhancer
5	*	26499861	26500613	enhancer
5	*	26570596	26570944	enhancer
5	*	26580197	26580489	enhancer
5	*	26581497	26581866	enhancer
5	*	26605763	26606255	enhancer
5	*	26627835	26628892	enhancer
5	*	26631098	26631511	enhancer
5	*	26631678	26631880	enhancer
5	*	26657651	26658126	enhancer
5	*	26658541	26658771	enhancer
5	*	26667438	26668051	enhancer
5	*	26668317	26668921	enhancer
5	*	26669061	26669377	enhancer
5	*	26678299	26678582	enhancer
5	*	26679244	26679381	enhancer
5	*	26682477	26682946	enhancer
5	*	26687206	26687561	enhancer
5	*	26700606	26701046	enhancer
5	*	26729686	26731053	enhancer
5	*	26743667	26743990	enhancer
5	*	26751263	26751562	enhancer
5	*	26752548	26753457	enhancer
5	*	26762724	26762903	enhancer
5	*	26763435	26763658	enhancer
5	*	26806051	26806668	enhancer
5	*	26807095	26807370	enhancer
5	*	26810983	26811432	enhancer
5	*	26812787	26813894	enhancer
5	*	26838858	26839060	enhancer
5	*	26847934	26848142	enhancer
5	*	26851593	26852042	enhancer
5	*	26867844	26868392	enhancer
5	*	26870838	26871105	enhancer
5	*	26876261	26876757	enhancer
5	*	26876916	26877812	enhancer
5	*	26887280	26887632	enhancer
5	*	26891439	26891582	enhancer
5	*	26900746	26902064	enhancer
5	*	26902161	26902522	enhancer
5	*	26902680	26902953	enhancer
5	*	26903058	26903376	enhancer
5	*	26903635	26904076	enhancer
5	*	26918069	26918531	enhancer
5	*	26930495	26930999	enhancer
